,Test set-same session,SD1,Test set-other session,SD2,Training set,SD3
Urea,33.79766347754425,37.82009405059033,30.65895534294113,34.38759056639581,46.237947840467854,55.260277315951335
Creatinine,0.45399860817419574,0.27486506326054044,0.4073506887546318,0.19181745409943468,0.6337145189688007,0.4030689583786743
Sodium,70.73947857933986,53.68262311344353,68.99100564717286,53.832865259576316,68.5974810333487,55.346336450025
Phosphate,8.220649343052294,1.2684467185971207,7.647077421913944,0.4150469938857823,8.216793290778478,0.7932129945782382
Glucose,60.90810659150414,28.95548280912528,46.061812555121236,19.880874172596858,56.27049379703076,38.513863701492106
Potassium,3.2906750460651524,1.5455800968162374,3.084671739683587,1.634486709501526,3.3485206355327493,1.6758499429931613
