,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,L,objective function
0,23.154206773473433,19.732331661763443,43.671454984980365,0.0,200.0,9.714451465470121e-21,4.8572257327350606e-21,14.888623087649803,4.440892098500627e-19,15.380550495875239,199.99995718138405,64.9384052750241,5.762641946224121,47.01489253140963
1,38.0,49.0,47.0,3.0,46.0,8.0,21.0,2.0,22.0,30.0,28.0,32.0,7.0,2.4807924583035966e+81
2,179.00355488031167,183.40602220607192,200.0,183.51118229993088,178.90627706496394,161.85263052955682,0.0,0.0,0.0,0.0,200.0,13.078194167931834,6.28566466744646,35.66984238647666
3,38.0,29.0,19.0,5.0,17.0,37.0,2.0,20.0,42.0,30.0,46.0,15.0,9.0,2.805701395352858e+134
4,6.488119723751833,0.0,25.517134740139035,3.96130062999809,8.980257029618066,18.017221549190957,0.9163814656094773,27.219690444739463,0.8930785412619926,0.3809959209477883,6.212126699284706,0.9254827141211427,0.003774950564233597,3.1445302615950697
5,0.050928691366777766,2.3386449055447787e-05,0.935680059408736,25.047575820999075,11.041784137601764,15.509300103969638,37.40196252357428,38.12691156365372,1.8285815098964744,0.33434362146834895,8.076989805290758,1.0008079839097814,0.0077492469559343816,4.313608394497682
6,7.240449319734594,13.892100328433948,33.592374730929606,10.526452282706595,200.0,2.0072515820824415e-16,0.0,0.0,0.0,2.912274263863191e-16,200.0,20.77442475330888,5.859042753264712,73.36676853103233
mean,43.18745187772765,43.40609551654367,60.74332890309156,44.60930220672692,119.78566364643675,39.075830436543484,7.663668797836751,16.0470450192086,0.5443320102316933,3.219178007658275,122.85781473719189,20.143462978859148,3.583774712891092,32.70192842100228
