,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,sico_urea,sico_crea,sico_sodium,sico_phosphate,sico_glu,sico_potassium,objective function
0,5.037213071536888,0.3519944948356815,8.782514740718716,21.736365050802167,4.671476499322013,14.81747894185353,2.1097780828226482,19.829215463598295,0.9339066602687102,1.6328743641200716,20.859803374554733,1.5434206456377288,4.220114787092296,6.7554146013339285,2.168404344971009e-19,41.69222226438081,12.281713678921108,7.407080420553953,3.211647396287727
1,5.796557996720066,31.86123577130454,0.5111288359624864,16.131787017877357,0.0,24.25335451690884,1.086946286493572,0.14160051556067108,0.43637183039002914,0.21515875325362474,30.63728406696838,1.410172297603675,6.360187493797329,47.57791221635632,0.1950315221135664,19.514456248083196,0.0,0.037074595670074054,3.273109267816286
2,7.707321185579884,36.42317407001682,30.80117109082454,1.8517739861014038,14.022369515253564,22.530221902573775,1.0150964750254423,0.3865077052291539,0.6996144252234008,0.4101822329459579,4.127417115823111,0.6698173523875457,8.881784197001252e-16,1.3090714750426253,28.706215260226283,10.864608670795427,25.818474635509986,26.873109255853418,2.9688572158081765
3,21.463139241977352,8.065215365293419,27.441191439794437,22.486766358319105,15.338033228469023,30.90169102960965,0.1292932462966429,0.039824179911921026,0.2850398218004471,0.26053234093776406,1.4056099453842759,0.16337713467121276,9.779223203598548,4.627798956666096,13.886702017756003,0.003956754066416027,18.179884002306938,21.030941010719342,3.71913819688491
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8.929498340065798,11.979518891646952,2.3118173196975125,0.2982999232071327,2.0041833810901517,0.5364356856253958,2.9582841164449487,0.9918463141248606,2.39148507671294,32.222367109141196,18.661995057402795,34.296842789060655,8.952575401873728,0.009920011744002855,1.513113306659524,4.994433200755159,6.310791064476329,8.982648860876607,4.406355083994869
6,9.54743907514543,1.593966023116699,2.5164204070561746,0.1989838634664715,4.3987969590562335,16.006625637330995,2.0421260536706245,5.5134667409502764,14.870971626098903,33.37679546332558,9.199417216992304,2.0332955446402377,15.570326137752087,12.407345753096259,45.142066336486444,15.35976762426053,64.20625806752525,15.432043730140698,2.4587748180483855
mean,8.35445270157506,12.896443516602014,10.337749119150553,8.957710885681948,5.776408511884426,15.577972530557455,1.3345034658219828,3.8432087027678827,31.37391277721349,9.731130037674884,12.1273609681608,5.7309893948572945,6.411775289159142,10.38392328774846,12.777589777605973,13.20420639462022,18.113874492677088,11.394699696259156,2.8625545684057654
