,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,objective function
0,10.123054369234099,6.223359198046577,33.99353750454265,5.284608326708791,34.63923990295029,19.25027196054518,0.7855780513093477,0.5470953550598178,0.8407052648985857,0.38158054964896165,8.083567000167037,0.8730119490389707,9.05962677806344
1,8.506148458401073,5.694204010536603,27.392713628819873,6.085313760888022,10.94462111339735,19.911111081763675,0.9361448985609079,0.760944290761909,0.900394628044895,0.5986047072839511,5.276851479047269,0.9325871788095769,3.140430102593978
2,20.146973473059134,10.902236916344927,3.203711788405176,9.249972678766143,12.022748079673368,17.546991816547273,1.0504912786859364,1.179969508830159,1.6703975399523754,1.1137194329094844,3.0295142967152557,1.0758203210315365,4.406547499063101
3,7.3160439084077105,2.913274224667086,1.306011162208156,0.16902357894814968,16.410702173425754,15.99900971002518,1.234222209404097,1.3033058841951604,0.0,13.017387106301777,5.511940841289646,0.9950913314167196,6.099406275284416
4,7.486235365920771,9.767153519280651,0.2090857881071974,29.049666621155435,15.152892957180672,19.52584996117895,1.21341786302034,0.8032546285679033,7.676781493578826,0.4245879693453246,6.1577820512038475,1.0007893738931086,4.041197297282567
5,12.141632032161766,29.033621817021015,0.0016703552007750096,0.496858653167189,200.0,17.5196527329725,0.9321563809128138,0.34653588120422485,26.208536083264097,4.458213380226852,0.2717052559406907,1.0002819827353457,4.9806662236381305
6,8.176921917955674,2.653802563223878,15.899260088666772,0.001093501558823698,22.597091920414908,19.44326406915734,0.8689845784609403,0.8039323684395063,0.7624221227631852,22.15714181390354,7.723389425858005,0.9520468924962885,5.195961001706977
mean,10.556715646448604,9.598236035588675,11.715141473707225,7.1909338744560785,44.5381851638632,18.45659304745573,1.0029993229077692,0.8207197024369544,5.437033876071709,6.021604994231413,5.1506786214602505,0.9756612899173638,5.274833596804659
