,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,L,objective function
0,7.3094406986971725,0.3490925042798664,28.814136837438973,0.1540862492374958,42.16354448858283,13.245934417603346,1.9925029388708357,20.860492997493715,1.2852727673321218,37.515782692048646,0.8578324139408139,2.0532017960082323,0.010032837897916768,2.4667108026719027
1,0.15286521066947298,0.13223890527924181,15.665375561424112,0.17048042769740088,12.207015203248304,11.868331920743437,55.47545742809348,37.26011840627193,1.1257482428735128,25.261609916165607,7.468322466294356,1.4063446919536589,0.0036188052635111817,6.448609135442215
2,12.214838302022875,29.12757300073324,8.465928860114618e-08,0.04219893583838577,200.0,17.597546795644945,0.9286504308753203,0.3464475686267233,0.9645483656160726,51.22310446403459,0.271732243722994,0.9974493808000209,2.7538031387638907e-05,4.972524204316409
3,11.231888721498052,0.605578919669131,8.216259791923477e-18,31.29359355076097,10.71575994082775,21.318182476230824,0.7786585877148658,4.2143782259685985,39.0586518872043,0.30070767688882283,8.312552079656244,1.4733879772705833,0.00036777916696352004,4.976778829785354
4,192.8222107484159,194.22836603754843,185.08276935627342,193.24930661469284,199.9999999950719,188.64451289059795,20.481202211253123,13.930606627513063,32.73251773825873,11.460057841131485,199.99999998929167,28.93880645747724,6.513009224082509,13.60037971586397
5,7.327021510586884,3.0359027841974946,15.07058789789699,0.04077450823551484,21.72833873708388,18.575726157833483,1.1126907628226657,1.151447808903027,0.8746535488845395,49.738548841977334,8.079080537982346,1.0516903909404014,4.813369639689554e-21,5.196217992486566
6,0.07040612233964888,0.14552963629028592,0.1655102852397846,0.03007015051808207,22.895441628773288,7.499149616467834,136.48507852539643,39.370824349630915,59.704287598435556,140.07415542031126,12.272670647275955,2.3739204105746614,0.010884545337532076,10.007577878615612
mean,33.01838161631857,32.51775454114253,34.97119714613322,32.14007291956867,72.81572857051258,39.82134061073169,31.03632012643239,16.73347371205828,19.392240021229263,45.081995264651106,33.894598625452055,5.4706858721464,0.9339915328256886,6.809828365597433
