,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,sico_urea,sico_crea,sico_sodium,sico_phosphate,sico_glu,sico_potassium,objective function
0,0.4353836693217783,15.24439310010407,0.015819795504507093,22.285722037476365,4.177831646216225,11.338069777370887,20.481249331766143,0.5675739505982671,18.34258771786659,0.7718588117746739,23.07990736016613,2.186584823338749,6.5472842904006,2.1157436495214707e-20,1.1018674120381519e-05,9.9572942844378,12.385701108320005,11.853012477589488,3.963692378127073
1,11.86103147649034,0.08124460084535355,4.613245773616973,27.561282250985315,14.86377222891264,21.339702327107837,0.270078398990401,32.93666613796675,0.8778857399630379,0.20664550284890598,4.386152909624602,0.8673636167076793,36.556511447758915,0.8489157406236632,4.336808689942018e-19,24.42373255599395,24.77300935156649,6.098226589514594,2.319636816251193
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,18.85257169621892,20.904921355960962,3.0714046225599243,5.245281746470289,13.03319285878814,17.15094018067163,1.1875317248688355,0.8216995790554734,1.6660250930992127,2.3554689958757895,2.7086344313160002,1.111676121402389,2.196986110807283,8.470329472543003e-22,0.9459119174452739,3.923712620802994,0.010699552050775867,1.258480729014985,4.403003988630602
4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0336159959332238
5,0.10265607907794944,27.561947165418065,3.3877221180708554,21.944778949574438,0.0,37.36322097941465,14.291495537925504,0.2928660183826601,0.48964923056650833,0.07765851824310183,43.17145245617362,1.0581278033138783,17.61672424339283,10.568250175967515,7.311958126171569,43.792060388585746,0.0,41.056449568395365,3.9311117630643544
6,13.908582431267286,7.789279153034826e-17,17.53280687702946,0.07399842777104072,12.844790481453016,42.36211664119026,0.6342625796173811,7.091839132068405,0.8773626446297152,29.807308376117444,1.670144154985379,0.5596643064572758,1.0164395367051604e-20,2.142739527958965,0.0021871091232412653,0.44299266369026585,13.246853146389014,9.522260639450966,3.708237141599781
mean,6.451460764625182,9.11321517461835,4.088714169540245,39.587294773182485,6.417083887910003,18.50772141510789,5.266373939024037,5.958663545438795,3.1790729180178663,4.745562886408559,10.716613044609389,0.8262023816028531,8.988215156051375,1.937129349221449,1.1800097387734578,11.791398930501535,7.202323308332326,9.9697757148522,2.7656140119437467
