,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,objective function
0,12.116246296670734,29.009743361587777,0.01245983279402833,0.10722405902592601,200.0,17.496547954256854,0.936170227287035,0.3476891607841372,8.338255015854402,20.398953242782877,0.2718662515620095,1.0031279562414581,4.981447771738762
1,9.16352814214475,5.27302115878569,33.0107347071018,4.3226915248409705,33.655066054755004,18.273951496402848,0.979582909934938,0.843379178434945,0.8960464380251465,0.7088773088167326,8.349155286997986,0.9748013400378082,9.059628066065054
2,8.122677777096618,10.754655874808016,0.015745661942175245,29.232586790165705,15.77923956491251,20.214995269163506,1.0439390485626459,0.6831060325899823,18.420906584618407,0.3967208494792707,5.872975023938629,0.9381046006886214,3.9902476897505843
3,21.197206959970927,11.993652569650717,4.223050924264882,10.342150729268326,13.087883680993631,18.60189774363452,0.950341946329133,0.9899850597459331,1.019748058429087,0.9005338650113606,2.7061122176307615,0.960218901135405,4.406355042975641
4,17.184086996553244,10.046636083735214,36.49759077404937,12.40536008641751,51.90230005418269,23.044417649818246,0.8465990361560758,0.7178772079810103,0.9565723201013789,0.5191077046755851,0.6949368587375145,1.176420514547687,2.4587749457850956
5,8.390087163177613,5.586739589281563,27.27613133204475,5.9784481322383405,10.827954585281367,19.796258244647387,0.9630684537910361,0.7970213554961579,0.908523587219967,0.6293276567720034,5.344216711845286,0.9439428465270312,3.140429972823776
6,15.970424062603305,0.16358292625407655,19.723177293292714,22.472040593482703,6.7287835848978315,19.663362380110858,0.5894223321991965,16.350040632122443,0.8790130406516389,0.26073567305696416,5.278567460106032,1.0126343340239683,3.7230708006175033
mean,13.163465342602455,10.404004509157579,17.251270075069957,12.122928845062782,47.425889646431855,19.584490105433463,0.9013034220371515,2.9612998038792298,4.488437863557147,3.402036614370684,4.073975687259746,1.0013214990288541,4.537136327108059
