,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,objective function
0,11.595787988711026,5.904818559936652,0.4355894179647837,37.039030925007275,11.057883603110962,21.654876034020724,0.7469798048477436,0.6234104519842595,8.708327707326592e-18,0.28521361816909274,8.052985592804092,1.4461720382907868,4.96482777747025
1,10.122593762532361,6.200177849283476,33.9916850099056,5.271013174252522,34.63693013176057,19.247094291852548,0.7856011609248204,0.5483142652772202,0.8407021560936159,0.3820584577898608,8.083483086486895,0.8730675508706165,9.059627273388791
2,8.176127994387038,2.647712329982442,15.89944157476457,0.0006740621061764958,22.596552188017018,19.442957454423635,0.8690364191360196,0.8050209040012756,0.7624233124713116,35.990832417994426,7.723335064567052,0.9520586658602761,5.195959138741953
3,15.731415720153702,0.05955103456840252,0.8671019692723803,7.211984157015005,0.14067056474877687,13.920776607933927,0.7538634647159157,38.461717606440864,7.692882578365572e-18,0.600004387262971,25.246931725118372,1.0617033443368171,2.8340696241113386
4,8.50578307432593,5.70418100025777,27.39200853118654,6.097142353381715,10.944445948701034,19.91094908672342,0.9361670924198439,0.7601971733870809,0.9003940307103643,0.5979205821345991,5.276807879485287,0.93258452030171,3.14042998793815
5,7.315722805102919,2.932684471135367,1.3060116741937675,0.25286399745873067,16.410963494839837,15.997354358771045,1.2342635554745247,1.2963018393742078,5.860785406247689e-19,9.017958624742922,5.511986063224721,0.9951176572982353,6.09943892812738
6,20.14722790896033,11.017614651589241,2.7348663424029582,0.26478041833741534,12.022260649182364,17.543002805170836,1.0504836334323817,1.1731469836225128,1.793742917857356,22.315940098728678,3.0292946807034493,1.0759327527371063,4.632102357149089
mean,11.65637989345333,4.923819985250479,11.80381493138437,8.019641298222691,15.40138665433722,18.24528723412802,0.9109135901358928,6.238301317726775,0.6138946310189496,9.884275455260365,8.989260584627123,1.0480909328136496,5.132350726703851
