,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,objective function
0,15.721663351466418,6.589580289843072,0.8670903599326701,7.1331269742836625,0.18591581766471835,13.917332978503694,0.7540096420301643,0.672612343167465,0.0,0.6037624250799808,19.336932015095076,1.0618145986669671,2.8337636141026903
1,16.577114857848557,6.157792827588268,20.34063773286243,23.07651206922454,7.331208777483873,20.280975658778882,0.5298749970490202,0.46965610050632706,0.8216570164033883,0.22669351233239154,4.756906918436818,0.9509817227761328,3.7191388196633484
2,10.122763150307817,0.11670040753615547,33.99491141066067,5.289323655506192,34.63743502544845,19.247926841362958,0.7855940586347333,12.37868538375728,0.8407068111922449,0.3813898124081861,8.08350537180785,0.873026442097376,9.07223013537488
3,7.485273201244834,9.64101179007393,0.41260257521632593,28.957653558927333,15.15086671502817,19.529225381951765,1.213521679980431,0.8096614381684993,4.3691328588501355,0.4250414022714449,6.157467694664723,1.0007225721216497,4.043748959961186
4,12.14253972101745,29.051000428650433,0.0013668975617146962,0.1719103001618934,200.0,17.52172024270869,0.9321180413256007,0.3464315884681986,31.764306790489435,12.604795207588756,0.2717158720194057,1.0002547286599903,4.9805808475734645
5,8.506543219147149,5.69361501073163,27.38921860178389,6.096206566210453,10.943063899737137,19.908662192614646,0.9361197490615851,0.7609576688594245,0.9003928898967277,0.5979283780654744,5.276488609934786,0.9326165153390462,3.1404302403593207
mean,11.75931625017204,9.541616792403914,13.834304596336283,11.787455520719014,44.708081705893726,18.40097388265344,0.8585396946802558,2.573000753821199,6.449366061138655,2.4732684562910388,7.3138360803264435,0.9699027632768603,4.631648769505815
