,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,sico_urea,sico_crea,sico_sodium,sico_phosphate,sico_glu,sico_potassium,objective function
0,0.6367999366815711,4.434250599071807,2.807499888648601,9.07220257681775,21.84690476258445,15.197427655977796,23.84622832240034,2.298923776846494,13.43195805218768,1.0054480961785175,2.3540231572404724,2.1672093713818112,21.25988661098903,10.617826844818143,45.138854581159805,7.448535777761429,56.186503153020574,16.915144566108047,2.458775148681694
1,0.302214838114716,0.06453332005716678,6.7969566772437275,40.51765242374365,11.670406279787674,23.804258004559927,10.050734691937537,34.29609391959614,0.5208530903693734,0.2580949119043029,8.30977132768836,1.2241309900902535,10.701279320368885,1.0634187021790416,14.644773449805516,9.06313188584174,1.3877787807814457e-17,24.37865170016685,3.6352939414482703
2,3.1583211690707786,13.977381948350812,29.284370559283303,1.6797607250080773,12.542682657815845,20.56621568342631,1.808168407520594,0.17393789014315308,0.9081558852837184,0.2618418083357438,3.1143501079833507,0.5562792033569793,0.0006125273263207289,30.777018286239453,1.1102230246251565e-16,13.72656095549075,34.10233710965999,40.2427215672914,2.9775477588971104
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12.20055888485016,29.59708208132307,2.130323460307604e-16,0.15536819243248018,200.0,18.023300018341654,0.9227533752051652,0.31911877380890796,5.756405766991482e-17,8.678531515039323,0.26608470167310383,0.944053136718565,3.3757285518020503,25.158527988359427,1.84242586215895,19.531708148632354,36.53855220640065,21.24596440114482,4.980440898060436
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,2.716315804786204,8.012207991467143,6.481471187529272,8.570830653000327,41.00999895003133,12.931866893717617,6.104647466177274,6.181345726732449,2.476827837973462,1.7006527219096477,2.340704882430881,0.8152787835912682,5.8895845017477155,11.269465303599345,10.271008982187377,8.294989461287713,21.13789874484687,17.130413705785184,2.3420096245145854
