,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,objective function
0,12.141862259806432,0.10468313869277854,0.004207573136291778,0.02992097589071225,200.0,17.525705517759494,0.9321432184975339,29.384153055980136,11.012231600886876,71.53569547435063,0.27169971466096554,1.0001510426475653,5.036034258937937
1,16.777580864705477,9.619729176742947,36.09916893096576,11.999303588719915,51.49884711325996,22.63910118902546,0.8910357273718513,0.7905362097743401,0.978476266159861,0.5700058325027259,0.7082332671352276,1.2152797662876247,2.458775267951896
2,8.176335157050751,2.6595789909509095,15.89720232873675,0.007424192979970482,22.59715316226588,19.444641768268337,0.8690219904948864,0.8028144407823081,0.7624029958015708,3.2230666597764244,7.723396908780305,0.9520177717905646,5.195990933768073
3,8.50607380226549,0.1481936168583577,27.39315950072524,6.099783433979419,10.944770214300387,19.909771221178918,0.9361497343274011,18.15966248525304,0.9003947376417536,0.5977458305598674,5.276880789310779,0.9326055341589456,3.1628489646720332
4,16.57969346147123,6.1188407005961585,20.33622579753006,23.088833989398097,7.331022176370517,20.281489226351486,0.5298433603735553,0.47195608905617,0.8216416298477194,0.22666555523684856,4.756772193445758,0.9509628518554369,3.7191383380126926
5,20.14402100273989,10.924955826428624,3.122652182449335,9.27067319130744,12.022730739655909,17.547508902527884,1.0505478127113461,1.1785763418386477,1.6890771345884505,1.1122731714230725,3.029493011882605,1.0758062757119713,4.4063823959117325
mean,13.720927758006544,4.929330241711629,17.142102718923905,8.415989895379258,50.732420567642116,19.55803630418526,0.8681236406294289,8.464616437114108,2.6940373941543725,12.877575420641596,3.627745980869273,1.0211372070753515,3.9965283598757275
