,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,objective function
0,9.182949006277315,5.025877924467869,33.00403916880317,1.2923155192991036,33.65550353351516,18.267984171682432,0.9783174473155278,0.8740174229699962,0.8960474983492204,1.9722351839290448,8.349175721469718,0.974939079841431,9.069104452097525
1,8.390633671331903,0.09700589067276391,27.272504640280836,5.9781587286195075,10.828240010264615,19.795471731455525,0.9630361567610561,29.354224484975834,0.9085228941423876,0.6293061782524777,5.344284980055691,0.943961927968825,3.1626391252665447
2,17.184708759249,10.04105156598212,36.50224861442256,12.412743815921699,51.862131101599864,23.04495026157701,0.8465848963465848,0.7180795958600911,0.9565717486757446,0.518921278475155,0.6949933631296785,1.1764172941517017,2.4587752129826144
3,15.965112628563345,5.528319858130996,19.721649686860342,22.488176179233776,6.728212460422271,19.668989545437846,0.5895503507730875,0.6383893889493211,0.8790120007416138,0.26065533507040456,5.278074432306337,1.0125064868689555,3.7191382936745723
4,21.197334712954024,11.987899403801137,4.221547165974384,10.343956794971342,13.087950085625826,18.598395583033867,0.9503392343712325,0.9901810243742905,1.0197744863289986,0.9004470143055954,2.7061376710083622,0.9602604561085685,4.40635523117387
5,11.502266541238335,5.792681828976805,0.24279384187225164,36.99623669820171,10.964157327666669,21.561245918998367,0.7612279667023778,0.6510087951067319,0.0,0.28840600640426006,8.130143457311872,1.4568008959511676,4.9621148957887
mean,13.903834219935652,6.412139412005281,20.160797186368924,14.918597956041191,21.18769908651573,20.156172868697507,0.8481760087116443,5.537650118706043,0.7766547713729942,0.7616618327394896,5.083801604213611,1.0874810234817749,4.629687868497304
