,Test set-same session,SD1,Test set-other session,SD2,Training set,SD3
Urea,2.4503112524336506,0.616133466400661,0.96194596232515,0.03694698469261153,2.0440955521526654,0.17217914154355973
Creatinine,0.12822937202212725,0.018054771310208256,0.06634984533115408,0.0007453481072799025,0.10949909381584892,0.006887430210543391
Sodium,5.9719278743012865,1.559227928038735,8.0745437473223,0.43417083414698293,6.07348619598296,1.2060815829390854
Phosphate,0.3550897737349696,0.035343074275953595,0.3700849907859461,0.002861243930674458,0.49686944306297837,0.030971587863197304
Glucose,11.614695941076585,3.2153754942008432,10.262962845223825,1.6479956096267478,10.865270161742894,1.8944440314282336
Potassium,0.9386735055562142,0.12903383988055414,0.7181609841977723,0.03857271483071661,0.8022437135337102,0.19544868284204617
