,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,sico_urea,sico_crea,sico_sodium,sico_phosphate,sico_glu,sico_potassium,objective function
0,21.459983676807276,55.857005041133654,17.043299789246742,43.74494793669198,42.324189120389,17.454756348798945,0.0,0.49921486616574046,0.5803815893507732,0.1716525716284092,3.5273499037903835,1.0651553447312523,9.28648681816438,2.453916860142328e-09,2.691145477381675,2.1712499951906694,25.05524160810871,0.004672398029669668,5.9740543353694
1,10.596679359013734,0.10885163295927275,5.212604548207675e-19,0.026214625461800492,29.23064209733323,26.898522958844627,0.42074803530926125,36.99271594525207,0.00024375935711657575,34.361092287197245,2.4463103914873585,0.0093429277271188,6.461359131210078,0.010370340996072886,0.13601608795959214,1.7905203549905369,23.10462002069022,19.48450517002295,6.088836762691193
2,9.064488633179543,11.663623901800698,32.81718806528091,0.07196826548019143,33.87975619377186,18.970866084178915,0.9863384052313574,0.4860770163625688,0.8932643222938895,32.57187975451062,8.297131980867142,0.9022618549597136,5.805105449526671e-20,0.19469067301920265,0.049135664473758826,0.0005527650824617639,0.1968790242348173,0.6969289034089607,8.843680466810435
3,9.014658058506953,0.0,6.380075843001424,0.04174605367495075,14.510893962505557,19.72529313902587,0.7831195370858315,17.587185190151153,0.8889376157503082,10.25944988481877,3.541839397229409,0.7617390615974827,7.675097702999352,12.336872952680151,5.898059818321144e-17,8.02010589626259,37.05539000172284,18.98647551202655,2.1956039307524877
4,4.1700730449080154,11.39348889946858,15.73259875355891,0.2782063712781519,3.749809292158906,2.4159987856478664,2.609621357439516,2.2648545169601864,0.920454129327349,36.97968096357125,25.64482219626405,9.393807334685553,5.119974992270509,29.099228945121038,1.0842019464305078e-19,18.84137166269574,12.505293918217303,18.06564250265003,3.2062881462959574
5,3.8958253480738136,1.6242436910401044,10.826939788140526,6.0338795085710055,3.2770383017533757,19.745485125644333,4.677625419536272,5.426643265138739,4.089972200791164,1.6804519749172462,12.007862480109699,1.5233744256229573,20.98590629195778,12.398153046826737,43.346933429179025,12.467843297232584,64.21854503121499,7.755208574165566,2.4587752462649415
mean,9.700284686748223,13.441202194400384,13.800017039871415,8.366160460193013,21.162054827985326,17.535153740356762,1.5795754591003732,10.542781800005077,1.2288756028117667,19.337367906107257,9.244219391624673,2.2759468248873462,8.25480415610035,9.006552660182853,7.703871776499008,7.2152739952424305,27.022661600698147,10.832238843383955,4.794539814697402
