,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,L,objective function
0,0.10672884661011234,0.10970600017243022,0.5112172969494495,0.09622975422127929,15.779194540632302,7.481890248381268,138.11694572967926,88.85032203053007,33.7207777629787,82.18377853823867,1.6013726113660478,3.827904939419325,0.017578891432669226,2.7780819078947063
1,11.269206023081122,0.4041373713307703,9.15366420766307e-18,36.92633966443259,10.71858025098492,21.318249614856995,0.7772850058807024,6.192879780270974,42.11954607156762,0.29002976549785686,8.3133520497851,1.4733811732421156,0.00036778742052961537,4.975850851262786
2,8.264410366243016,0.09679930426031838,0.39241231951880257,0.2540050438589436,15.906259782376216,20.28800220285009,1.026917907546981,42.87904036558293,1.317434580006539,16.599934702033483,5.8271394104050955,0.9332300653372544,1.6580686841644824e-19,4.298004384789503
3,39.66920559629002,28.404021041714266,47.17068259489917,19.55012774231338,24.683046264289445,34.2461275121009,26.081660722465738,20.780134548479776,55.15709017385141,22.92053125871859,29.119490373821364,40.08476680577004,2.692143986943071,15.92991432673578
4,0.3892504057881919,0.0298985689911799,24.340501823623292,0.06883568857591513,25.06887384299582,9.68182726288641,22.880193335170997,173.99362367777604,1.2122079065010447,55.608382359054076,11.209402725165651,1.8396604053377075,0.008712870164352028,9.081360767673674
5,0.8048150670169179,0.14629206384433185,0.1129090887596262,0.08902540459405735,14.076656869143498,14.174629148029746,9.877508102038973,30.37320596734797,15.434031913280085,43.22384707953396,6.452196942987063,1.1940142052283236,0.001711288191011325,6.200376821989247
mean,10.08393605083823,4.865142391718883,12.087953853958389,9.497427216332694,17.7054352584037,17.865120998184235,33.12675180046377,60.511534394997966,24.8268480680309,36.80441728384611,10.420492352255055,8.225492932389127,0.45341913735860556,7.210598176724282
