,MTAC_urea,MTAC_crea,MTAC_sodium,MTAC_phosphate,MTAC_glu,MTAC_potassium,fct_urea,fct_crea,fct_sodium,fct_phosphate,fct_glu,fct_potassium,objective function
0,11.50446310403321,5.814351417070428,0.24278801465774114,36.99658325763894,10.963582410420187,21.5615887757825,0.761155925803997,0.6494182950848424,2.2056384539054884e-17,0.2883828772543736,8.129956204659806,1.456793672560518,4.96211519426866
1,7.206712998654852,2.2331846805293782,14.906958347528237,0.0827072364367986,21.604042600121417,18.4519801761655,1.1314213205049959,1.5046170017999843,0.8819263242459354,24.82502039521688,8.125894663154455,1.0587776145553878,5.196449562533741
2,21.197181781714473,11.994073518867332,4.223914617169463,10.342088583639388,13.087915638345674,18.60211053675766,0.9503424849369776,0.9899602688761591,1.0197341403784048,0.9005351311436484,2.7061248228191586,0.960212042565623,4.406355028540271
3,8.12394223582053,10.751611123957755,0.018622561244305273,30.22481798295537,15.780369796615899,20.157596864136927,1.0438503060839381,0.6832478131840184,15.714301729049819,0.39262889451572497,5.873146932195306,0.9390809572498302,3.9903790247202395
4,9.163488624223632,5.30573379782636,33.01636486792873,4.379762887615069,33.656120803173565,18.27118389516512,0.979583687022816,0.83953337782767,0.8960456945133383,0.7018801551250662,8.349199918635076,0.9748646017854629,9.05962747262513
5,8.39110365068951,0.09108128669572674,27.27366610612741,5.966670146022746,10.828542095063115,19.797670476942614,0.9630103451507696,31.24480907783776,0.9085232068751438,0.6300505071116448,5.3443590836939885,0.94394167233274,3.162673911789388
mean,10.9311487325227,6.0316726374911624,13.280385752442648,14.665438349051385,17.65342889062331,19.47368845415839,0.9715606782505825,5.985264305768406,3.2367551825104397,4.623082993394557,6.421446937526298,1.0556117601749269,5.129600032412904
